,month,day,day_of_week,binned_dep,binned_arr,binned_distance,carrier_encoded
112156,1,6,0,3,6,2,3
94806,1,5,6,6,7,1,3
36666,1,2,3,5,5,1,0
141547,1,7,1,6,7,1,8
52780,1,3,4,6,8,2,0
19517,1,1,2,6,7,1,8
103829,1,5,6,6,6,1,6
47973,1,3,4,4,6,2,8
4550,1,1,2,5,5,1,8
6505,1,1,2,6,7,1,0
13504,1,1,2,7,7,1,1
38309,1,2,3,6,6,1,3
71024,1,4,5,7,8,1,0
71574,1,4,5,6,7,1,0
77612,1,4,5,7,8,1,3
67108,1,4,5,3,3,1,1
22088,1,2,3,5,6,2,0
16930,1,1,2,6,7,2,0
88643,1,5,6,2,3,1,3
15177,1,1,2,4,4,1,5
72164,1,4,5,6,6,1,8
14037,1,1,2,7,8,1,0
147687,1,7,1,8,3,2,0
93713,1,5,6,6,7,1,3
145792,1,7,1,5,6,1,0
75918,1,4,5,3,4,1,0
79988,1,4,5,6,7,1,1
87223,1,5,6,6,7,1,0
137465,1,7,1,7,7,1,8
138587,1,7,1,4,5,1,0
2091,1,1,2,3,4,1,1
100465,1,5,6,6,7,1,9
115025,1,6,0,4,5,1,0
69295,1,4,5,5,6,1,8
97420,1,5,6,7,8,2,0
147234,1,7,1,5,6,1,1
96350,1,5,6,3,3,1,9
92698,1,5,6,8,1,1,4
15270,1,1,2,5,5,1,0
47122,1,3,4,4,6,2,8
15695,1,1,2,4,4,1,2
136490,1,7,1,7,8,2,3
139531,1,7,1,8,8,1,3
37450,1,2,3,6,7,1,3
82170,1,4,5,3,3,2,3
107802,1,6,0,7,8,1,9
145933,1,7,1,5,5,1,3
115149,1,6,0,4,4,1,0
21597,1,2,3,3,6,2,1
75868,1,4,5,6,7,1,0
133633,1,7,1,8,8,1,6
145106,1,7,1,5,5,1,8
104781,1,5,6,7,8,1,0
58310,1,3,4,2,4,1,9
125126,1,6,0,7,7,1,8
45394,1,3,4,6,7,1,3
46938,1,3,4,7,8,2,8
67056,1,4,5,6,7,1,1
131416,1,7,1,6,7,1,9
79197,1,4,5,4,4,1,0
98302,1,5,6,8,1,2,7
54442,1,3,4,6,7,1,3
70385,1,4,5,8,8,1,0
74269,1,4,5,6,7,1,8
102445,1,5,6,2,4,2,9
6770,1,1,2,5,5,1,0
147660,1,7,1,6,7,1,0
122006,1,6,0,2,3,1,0
28642,1,2,3,3,3,1,0
37300,1,2,3,5,6,1,3
147351,1,7,1,6,1,2,1
100886,1,5,6,3,4,1,9
37870,1,2,3,7,8,1,1
52039,1,3,4,7,8,1,1
11132,1,1,2,4,6,1,9
19591,1,1,2,7,7,1,3
110335,1,6,0,4,4,1,6
129978,1,7,1,6,6,1,9
4927,1,1,2,5,6,1,8
22155,1,2,3,3,4,2,0
79759,1,4,5,3,3,1,0
117773,1,6,0,4,4,1,0
53773,1,3,4,4,6,2,3
55359,1,3,4,4,5,1,3
101909,1,5,6,7,8,1,9
138792,1,7,1,3,5,2,0
36732,1,2,3,7,7,1,0
93603,1,5,6,3,4,1,3
46122,1,3,4,6,7,1,8
89530,1,5,6,4,5,1,8
6847,1,1,2,4,5,1,0
2172,1,1,2,4,5,1,0
30250,1,2,3,3,4,1,8
58942,1,3,4,4,5,1,3
142757,1,7,1,2,3,1,0
78850,1,4,5,3,4,2,5
147838,1,7,1,6,7,1,0
45501,1,3,4,5,6,1,3
55838,1,3,4,5,5,1,3
117543,1,6,0,5,6,1,0
46712,1,3,4,3,4,1,8
29007,1,2,3,5,5,1,0
124608,1,6,0,5,5,1,8
48881,1,3,4,3,3,1,3
102142,1,5,6,3,4,1,9
130342,1,7,1,7,8,2,9
48504,1,3,4,4,5,1,0
60790,1,3,4,6,8,2,0
26561,1,2,3,4,4,1,9
68151,1,4,5,2,3,1,8
113044,1,6,0,4,5,1,3
1088,1,1,2,7,8,2,0
82944,1,4,5,4,6,2,8
24505,1,2,3,3,4,2,3
146794,1,7,1,2,3,2,2
150580,1,7,1,7,8,1,3
73555,1,4,5,4,5,2,9
126258,1,6,0,5,6,2,2
95170,1,5,6,3,4,1,3
26334,1,2,3,6,6,1,9
77472,1,4,5,4,5,1,3
145308,1,7,1,4,5,1,8
53041,1,3,4,3,4,1,0
5545,1,1,2,3,3,2,8
139229,1,7,1,6,7,1,3
55209,1,3,4,6,1,2,3
63483,1,3,4,7,7,1,0
72069,1,4,5,6,7,1,7
136827,1,7,1,6,6,1,3
102818,1,5,6,4,4,2,9
72813,1,4,5,6,7,1,9
77888,1,4,5,6,6,1,9
98033,1,5,6,8,8,1,0
125824,1,6,0,7,8,1,0
87997,1,5,6,8,1,1,3
82529,1,4,5,5,6,1,3
73893,1,4,5,7,8,1,9
111839,1,6,0,5,7,2,3
52419,1,3,4,5,5,1,1
77642,1,4,5,5,6,1,9
68174,1,4,5,8,8,1,8
83880,1,4,5,6,7,1,8
102764,1,5,6,2,4,2,9
136336,1,7,1,3,5,2,3
112805,1,6,0,4,5,1,3
83311,1,4,5,5,6,1,8
104154,1,5,6,4,4,1,1
1802,1,1,2,5,6,1,0
73928,1,4,5,6,7,1,9
12401,1,1,2,3,3,1,9
52267,1,3,4,2,3,1,1
103797,1,5,6,5,5,1,6
146759,1,7,1,3,5,2,2
149898,1,7,1,5,5,1,8
130851,1,7,1,6,6,1,9
88669,1,5,6,4,4,1,3
11097,1,1,2,5,7,2,9
132248,1,7,1,3,3,1,9
83548,1,4,5,4,4,1,8
107948,1,6,0,4,6,2,9
26740,1,2,3,3,4,1,9
55038,1,3,4,5,6,1,3
141496,1,7,1,7,8,1,8
18321,1,1,2,4,5,2,8
75873,1,4,5,6,6,1,0
20397,1,2,3,5,5,1,2
15946,1,1,2,5,6,1,1
60902,1,3,4,8,2,2,0
66810,1,4,5,6,7,1,0
146368,1,7,1,3,4,1,0
58925,1,3,4,4,4,1,3
17269,1,1,2,3,4,1,0
44190,1,3,4,3,4,1,3
137926,1,7,1,5,6,1,0
53367,1,3,4,7,7,1,0
112814,1,6,0,6,7,2,3
122171,1,6,0,5,6,2,0
15153,1,1,2,4,5,1,5
134049,1,7,1,8,8,1,1
15939,1,1,2,6,6,1,1
25543,1,2,3,5,6,1,8
54311,1,3,4,3,4,1,3
32594,1,2,3,4,5,1,8
117671,1,6,0,6,7,1,0
97832,1,5,6,6,6,1,0
4004,1,1,2,7,8,1,3
46592,1,3,4,7,7,1,8
34019,1,2,3,5,5,1,9
62252,1,3,4,5,6,1,0
92435,1,5,6,5,5,1,0
123818,1,6,0,5,6,2,8
24545,1,2,3,5,7,2,3
7770,1,1,2,6,7,2,7
17063,1,1,2,4,5,1,0
94027,1,5,6,7,8,1,3
19291,1,1,2,5,6,1,8
99920,1,5,6,7,8,2,9
94442,1,5,6,6,7,1,3
71928,1,4,5,3,4,2,7
138167,1,7,1,5,6,1,0
26092,1,2,3,6,6,1,9
129007,1,6,0,6,6,1,8
1419,1,1,2,3,3,1,8
72967,1,4,5,3,4,1,9
55821,1,3,4,5,6,2,3
12781,1,1,2,4,4,1,0
132264,1,7,1,5,5,1,9
72891,1,4,5,5,5,1,9
83289,1,4,5,7,8,1,8
52112,1,3,4,5,6,1,1
114643,1,6,0,5,6,1,5
12400,1,1,2,4,4,1,9
143425,1,7,1,6,7,1,2
133055,1,7,1,6,6,1,0
64692,1,4,5,7,8,1,0
143028,1,7,1,6,7,1,0
133033,1,7,1,3,4,1,0
65803,1,4,5,7,8,1,1
46328,1,3,4,3,4,1,8
64498,1,3,4,3,4,1,3
80254,1,4,5,3,4,2,1
26718,1,2,3,5,5,1,9
143673,1,7,1,6,7,1,0
36340,1,2,3,6,6,1,1
126250,1,6,0,3,4,1,0
106897,1,5,6,6,7,1,3
79809,1,4,5,8,3,2,1
132081,1,7,1,3,4,1,9
32327,1,2,3,6,7,2,7
40008,1,2,3,4,5,1,8
81025,1,4,5,7,8,1,0
128730,1,6,0,7,8,1,3
23232,1,2,3,4,5,1,3
105073,1,5,6,7,7,2,7
17712,1,1,2,2,4,2,3
57382,1,3,4,3,3,1,9
38842,1,2,3,6,7,1,3
82552,1,4,5,3,3,1,3
46658,1,3,4,5,6,1,8
77239,1,4,5,5,5,1,0
149129,1,7,1,4,4,1,3
12723,1,1,2,5,5,1,0
34926,1,2,3,4,5,1,9
57998,1,3,4,7,8,1,9
40138,1,2,3,5,7,2,8
87341,1,5,6,7,7,1,0
119242,1,6,0,6,7,1,8
117273,1,6,0,6,7,1,0
135265,1,7,1,6,7,1,3
53690,1,3,4,8,3,2,3
7695,1,1,2,8,2,2,0
111372,1,6,0,5,6,1,0
7843,1,1,2,7,7,1,7
122435,1,6,0,3,4,1,0
66427,1,4,5,3,3,1,7
98862,1,5,6,8,4,2,8
13243,1,1,2,6,7,1,2
57142,1,3,4,7,8,1,9
150613,1,7,1,3,4,1,3
58800,1,3,4,7,7,2,9
90542,1,5,6,7,7,1,3
33535,1,2,3,7,8,1,9
137270,1,7,1,5,5,1,3
106344,1,5,6,6,7,2,8
111648,1,6,0,8,1,1,7
17409,1,1,2,4,5,1,0
120863,1,6,0,4,4,1,9
81287,1,4,5,5,6,1,0
135361,1,7,1,3,4,1,3
150242,1,7,1,5,6,1,8
42710,1,3,4,3,4,1,6
32530,1,2,3,3,3,1,8
146625,1,7,1,5,6,1,2
150576,1,7,1,6,7,1,3
73094,1,4,5,5,6,1,9
50829,1,3,4,5,6,1,5
67048,1,4,5,4,5,1,1
132278,1,7,1,4,6,2,9
88906,1,5,6,4,5,1,8
45439,1,3,4,4,5,1,3
30079,1,2,3,4,5,1,3
112663,1,6,0,6,7,1,3
95740,1,5,6,7,8,1,0
65433,1,4,5,5,5,1,0
15720,1,1,2,6,7,2,2
144487,1,7,1,8,1,2,4
124837,1,6,0,7,8,1,8
136680,1,7,1,7,8,1,0
3015,1,1,2,3,4,1,0
146061,1,7,1,6,7,1,3
137454,1,7,1,4,5,2,8
89568,1,5,6,7,7,1,8
18690,1,1,2,4,6,2,8
8099,1,1,2,3,3,1,7
99591,1,5,6,7,8,1,8
131656,1,7,1,2,4,2,9
32379,1,2,3,5,7,2,7
140967,1,7,1,6,7,1,8
58078,1,3,4,5,6,1,9
78383,1,4,5,4,6,2,9
80583,1,4,5,3,4,1,0
21611,1,2,3,7,7,1,1
28516,1,2,3,5,5,1,0
5104,1,1,2,7,7,1,8
75109,1,4,5,8,2,2,2
22087,1,2,3,7,7,1,0
103109,1,5,6,3,4,1,9
22994,1,2,3,5,5,2,3
104115,1,5,6,6,7,2,1
22899,1,2,3,7,8,1,3
84814,1,5,6,5,6,1,5
32849,1,2,3,2,3,1,9
71551,1,4,5,3,3,1,0
98678,1,5,6,3,4,1,8
119329,1,6,0,7,8,1,8
121903,1,6,0,6,6,1,0
759,1,1,2,8,1,1,9
126124,1,6,0,6,7,1,0
110176,1,6,0,5,6,1,0
133123,1,7,1,7,7,1,0
130938,1,7,1,5,6,1,9
113207,1,6,0,3,3,2,3
70012,1,4,5,3,4,1,8
73760,1,4,5,3,3,1,9
88833,1,5,6,6,6,1,8
103369,1,5,6,7,8,1,0
138696,1,7,1,4,4,1,0
5684,1,1,2,7,8,1,0
73668,1,4,5,4,4,1,9
92339,1,5,6,4,5,2,0
63033,1,3,4,3,3,1,0
36147,1,2,3,4,5,1,0
52438,1,3,4,7,8,2,1
100048,1,5,6,4,4,1,9
141322,1,7,1,4,4,1,8
145819,1,7,1,3,3,1,0
71585,1,4,5,7,8,1,0
57346,1,3,4,6,6,1,9
24763,1,2,3,3,4,1,3
33391,1,2,3,7,8,1,9
97631,1,5,6,6,7,2,0
60518,1,3,4,3,4,2,0
82818,1,4,5,4,5,1,8
106624,1,5,6,3,4,1,3
97938,1,5,6,7,8,1,0
107403,1,6,0,6,6,1,9
12456,1,1,2,5,5,1,9
29946,1,2,3,6,6,1,3
146129,1,7,1,3,3,1,3
45198,1,3,4,2,3,1,3
135046,1,7,1,5,7,2,3
58037,1,3,4,6,7,1,9
26486,1,2,3,4,5,1,9
78934,1,4,5,3,3,1,5
84591,1,5,6,4,4,1,5
4145,1,1,2,5,5,1,8
64365,1,3,4,6,7,1,3
22777,1,2,3,5,6,1,3
60565,1,3,4,4,5,1,0
67093,1,4,5,6,7,1,1
132895,1,7,1,3,4,1,9
49774,1,3,4,4,5,1,9
145565,1,7,1,5,5,1,8
9957,1,1,2,3,3,1,8
130063,1,7,1,7,7,1,9
117582,1,6,0,3,4,1,0
58461,1,3,4,4,4,1,9
70510,1,4,5,5,5,1,0
62135,1,3,4,3,4,1,0
124462,1,6,0,3,6,2,8
89533,1,5,6,3,4,1,8
55721,1,3,4,4,5,2,3
85074,1,5,6,4,5,1,0
135782,1,7,1,4,4,1,3
26827,1,2,3,5,6,1,9
39590,1,2,3,5,6,1,8
150124,1,7,1,5,5,1,8
98356,1,5,6,5,7,1,7
11118,1,1,2,4,4,1,9
127812,1,6,0,7,8,2,4
123641,1,6,0,4,6,2,8
67226,1,4,5,4,5,1,3
29291,1,2,3,4,5,1,4
67835,1,4,5,5,6,1,3
22955,1,2,3,3,4,2,3
113530,1,6,0,5,6,2,3
112250,1,6,0,3,4,1,3
135461,1,7,1,7,8,1,3
123164,1,6,0,7,8,2,7
133101,1,7,1,3,4,1,0
2143,1,1,2,7,1,2,0
136638,1,7,1,6,7,1,3
34752,1,2,3,3,4,1,9
143599,1,7,1,6,6,1,0
56442,1,3,4,3,4,1,8
100414,1,5,6,7,8,2,9
58245,1,3,4,3,3,1,9
141742,1,7,1,3,4,1,8
29078,1,2,3,7,8,1,0
4969,1,1,2,4,5,1,8
143068,1,7,1,3,4,1,0
134014,1,7,1,3,3,1,1
82412,1,4,5,4,4,2,3
47891,1,3,4,3,5,2,8
15901,1,1,2,5,8,2,1
38978,1,2,3,5,5,1,8
21429,1,2,3,4,7,2,1
5995,1,1,2,5,6,1,3
61465,1,3,4,4,5,1,8
58603,1,3,4,7,7,2,9
70573,1,4,5,5,6,1,0
124272,1,6,0,7,2,2,8
48612,1,3,4,7,8,1,3
90829,1,5,6,2,3,1,8
55605,1,3,4,5,7,2,3
88781,1,5,6,5,6,1,8
142018,1,7,1,5,6,1,8
93462,1,5,6,8,8,1,3
117455,1,6,0,6,7,1,0
101788,1,5,6,3,4,1,9
21767,1,2,3,3,3,1,0
26693,1,2,3,6,7,1,9
306,1,1,2,6,7,1,9
102472,1,5,6,4,6,2,9
7132,1,1,2,6,7,1,0
121811,1,6,0,3,3,1,0
98014,1,5,6,3,3,1,0
53589,1,3,4,4,4,1,3
131194,1,7,1,3,3,2,9
25830,1,2,3,6,7,1,9
98358,1,5,6,5,6,1,7
11650,1,1,2,5,6,1,9
7867,1,1,2,5,6,2,7
79069,1,4,5,4,5,1,0
127280,1,6,0,3,4,1,0
82090,1,4,5,6,7,1,3
123211,1,6,0,3,4,1,7
122920,1,6,0,5,6,2,0
29721,1,2,3,8,8,1,0
124727,1,6,0,3,3,2,8
52302,1,3,4,6,7,2,1
64862,1,4,5,6,6,1,0
61919,1,3,4,3,3,1,8
52322,1,3,4,4,5,2,1
44081,1,3,4,5,6,1,7
3957,1,1,2,6,6,1,3
85336,1,5,6,7,7,1,2
127112,1,6,0,5,5,1,0
35136,1,2,3,5,5,1,9
133867,1,7,1,7,8,1,1
54123,1,3,4,3,3,1,3
82905,1,4,5,7,7,2,8
39115,1,2,3,4,5,1,8
34065,1,2,3,6,6,1,9
18397,1,1,2,4,5,1,8
83307,1,4,5,5,7,2,8
97235,1,5,6,6,7,1,0
136993,1,7,1,4,5,1,3
29138,1,2,3,3,4,1,4
4738,1,1,2,7,7,1,8
142281,1,7,1,5,6,1,9
50667,1,3,4,4,4,1,5
120091,1,6,0,5,5,1,8
48120,1,3,4,7,7,1,8
44916,1,3,4,2,3,1,3
51153,1,3,4,7,8,1,0
64524,1,3,4,5,5,1,3
97627,1,5,6,2,5,2,0
67920,1,4,5,3,5,2,8
15245,1,1,2,7,8,1,0
18612,1,1,2,8,2,2,8
30255,1,2,3,5,6,1,8
141137,1,7,1,8,3,2,8
58932,1,3,4,4,5,1,3
116534,1,6,0,4,5,1,1
85465,1,5,6,4,5,1,2
123473,1,6,0,3,4,1,8
59275,1,3,4,3,4,1,0
10609,1,1,2,3,4,1,9
109670,1,6,0,6,6,1,9
39681,1,2,3,5,6,1,8
93074,1,5,6,8,8,1,4
21192,1,2,3,3,4,1,1
48571,1,3,4,3,4,1,3
91248,1,5,6,4,5,1,0
49087,1,3,4,8,1,1,9
116028,1,6,0,3,4,2,1
30849,1,2,3,4,4,1,0
28052,1,2,3,6,7,1,2
105189,1,5,6,5,6,1,7
108017,1,6,0,6,7,1,9
32592,1,2,3,3,3,2,8
135817,1,7,1,3,4,2,3
80955,1,4,5,3,3,1,0
37837,1,2,3,4,5,1,1
100090,1,5,6,4,5,1,9
92429,1,5,6,6,7,1,0
93998,1,5,6,4,4,1,3
21757,1,2,3,5,6,2,0
78042,1,4,5,4,4,1,9
23155,1,2,3,6,7,1,3
117232,1,6,0,5,7,2,0
123026,1,6,0,4,5,1,0
51805,1,3,4,5,5,1,0
45345,1,3,4,3,4,1,3
4919,1,1,2,8,8,1,8
13491,1,1,2,4,4,1,1
40984,1,2,3,7,8,2,8
122714,1,6,0,1,3,2,0
7329,1,1,2,6,7,1,0
124259,1,6,0,3,3,1,8
110440,1,6,0,7,7,1,6
23944,1,2,3,3,4,1,3
122751,1,6,0,5,8,2,0
655,1,1,2,8,8,1,9
59956,1,3,4,6,6,1,0
150219,1,7,1,5,6,1,8
30327,1,2,3,4,4,1,8
58887,1,3,4,8,1,1,9
27825,1,2,3,3,4,1,0
59468,1,3,4,4,5,1,0
15835,1,1,2,4,5,1,0
98431,1,5,6,2,3,2,7
54705,1,3,4,5,6,1,3
100851,1,5,6,4,5,1,9
63540,1,3,4,3,5,2,0
118276,1,6,0,3,3,1,3
102887,1,5,6,3,5,2,9
149832,1,7,1,5,5,1,8
72815,1,4,5,3,3,1,9
28676,1,2,3,3,4,1,0
51711,1,3,4,6,6,1,0
106436,1,5,6,7,7,1,0
43157,1,3,4,7,7,1,1
33723,1,2,3,6,6,1,9
20414,1,2,3,7,8,2,2
50836,1,3,4,3,4,1,5
44994,1,3,4,6,6,1,3
87143,1,5,6,3,3,2,0
135630,1,7,1,4,4,1,3
126476,1,6,0,6,6,2,2
141482,1,7,1,7,8,2,8
44162,1,3,4,6,6,1,7
143562,1,7,1,1,3,2,0
125554,1,6,0,7,7,1,8
108128,1,6,0,7,7,1,9
105277,1,5,6,6,7,1,3
42463,1,3,4,3,4,2,0
46575,1,3,4,3,4,1,8
42355,1,3,4,3,4,1,0
36621,1,2,3,3,4,1,0
111332,1,6,0,6,7,2,0
52289,1,3,4,3,4,2,1
109550,1,6,0,7,7,1,9
113534,1,6,0,3,4,2,3
45491,1,3,4,4,5,1,3
97658,1,5,6,3,4,1,0
111590,1,6,0,8,1,2,7
60862,1,3,4,3,5,2,0
128838,1,6,0,5,5,1,8
27735,1,2,3,3,3,1,0
99287,1,5,6,7,8,1,8
91733,1,5,6,6,7,2,2
129712,1,6,0,5,6,1,3
33309,1,2,3,7,7,1,9
74695,1,4,5,4,5,1,0
18432,1,1,2,6,7,1,8
26058,1,2,3,5,6,1,9
41238,1,2,3,4,6,1,8
145376,1,7,1,2,3,1,8
5299,1,1,2,3,4,1,8
134292,1,7,1,4,5,1,0
103104,1,5,6,5,5,1,9
37766,1,2,3,6,7,1,0
96504,1,5,6,8,1,1,8
79717,1,4,5,3,4,1,0
72163,1,4,5,3,3,1,8
145062,1,7,1,5,6,1,8
15107,1,1,2,5,6,1,5
132073,1,7,1,6,6,1,9
56137,1,3,4,5,5,1,8
82725,1,4,5,6,6,1,8
107541,1,6,0,4,4,1,9
16995,1,1,2,4,5,2,0
141886,1,7,1,4,5,1,8
57038,1,3,4,7,8,1,9
8405,1,1,2,3,4,2,3
58379,1,3,4,2,3,1,9
89024,1,5,6,3,4,1,8
110142,1,6,0,3,4,1,0
2113,1,1,2,8,8,1,1
91590,1,5,6,6,7,1,2
26764,1,2,3,4,5,1,9
86670,1,5,6,7,8,2,0
133488,1,7,1,3,3,1,6
37255,1,2,3,3,3,1,7
111097,1,6,0,6,7,1,0
42795,1,3,4,7,7,1,6
19772,1,2,3,4,5,1,5
24138,1,2,3,5,6,1,3
9616,1,1,2,3,4,2,8
83386,1,4,5,4,5,1,8
95549,1,5,6,5,6,1,3
72167,1,4,5,3,3,1,8
114980,1,6,0,3,4,1,5
2651,1,1,2,3,4,1,7
26977,1,2,3,2,3,1,9
82258,1,4,5,3,5,2,3
1105,1,1,2,4,4,1,0
148832,1,7,1,3,4,1,3
121492,1,6,0,3,4,1,0
428,1,1,2,5,5,1,9
91057,1,5,6,4,5,1,0
46041,1,3,4,4,4,1,8
139775,1,7,1,5,6,1,3
19778,1,2,3,6,6,1,5
61471,1,3,4,3,4,2,8
121408,1,6,0,4,5,1,0
43746,1,3,4,4,5,1,0
40746,1,2,3,4,6,1,8
41826,1,2,3,4,5,1,3
115880,1,6,0,3,4,1,1
5854,1,1,2,3,4,1,3
43277,1,3,4,3,3,1,1
32892,1,2,3,4,4,1,9
13320,1,1,2,8,1,2,2
110840,1,6,0,3,3,1,1
117824,1,6,0,4,5,1,1
129895,1,7,1,5,6,1,9
115181,1,6,0,8,1,2,2
112085,1,6,0,3,4,1,3
85972,1,5,6,7,8,1,1
66885,1,4,5,4,5,1,0
145600,1,7,1,8,8,1,8
52371,1,3,4,4,5,2,1
34603,1,2,3,3,3,1,9
9489,1,1,2,5,7,2,3
126896,1,6,0,6,7,1,0
58213,1,3,4,6,7,1,9
134857,1,7,1,7,8,1,3
14605,1,1,2,7,8,1,4
664,1,1,2,3,4,1,9
35941,1,2,3,7,7,1,6
54420,1,3,4,2,3,1,3
3153,1,1,2,2,3,1,0
98894,1,5,6,2,3,2,8
53999,1,3,4,3,4,1,3
8525,1,1,2,6,8,2,3
37017,1,2,3,3,4,1,0
21039,1,2,3,5,8,2,1
101466,1,5,6,8,8,1,9
13192,1,1,2,6,6,1,2
17444,1,1,2,3,5,2,3
43993,1,3,4,4,5,1,7
133061,1,7,1,7,8,1,0
119248,1,6,0,4,5,1,8
93447,1,5,6,2,4,2,3
12890,1,1,2,5,5,1,0
36010,1,2,3,5,6,1,0
125552,1,6,0,7,7,1,8
7058,1,1,2,7,7,1,0
128831,1,6,0,4,4,1,8
89286,1,5,6,4,6,2,8
136935,1,7,1,5,6,1,3
34443,1,2,3,3,4,2,9
145816,1,7,1,4,5,1,0
33352,1,2,3,5,5,1,9
60759,1,3,4,3,4,1,0
121807,1,6,0,4,5,1,0
94390,1,5,6,5,5,1,3
59559,1,3,4,3,4,2,0
84050,1,4,5,5,5,1,8
15086,1,1,2,5,5,1,5
117262,1,6,0,3,4,1,0
148195,1,7,1,6,8,2,0
103737,1,5,6,4,4,1,6
96902,1,5,6,5,5,1,0
116934,1,6,0,5,6,1,0
35622,1,2,3,6,7,1,0
112950,1,6,0,6,8,2,3
115695,1,6,0,6,7,1,0
122153,1,6,0,4,5,2,0
77430,1,4,5,5,6,1,3
111384,1,6,0,4,5,1,0
144739,1,7,1,3,3,1,8
2437,1,1,2,5,7,2,0
134214,1,7,1,7,8,1,0
95224,1,5,6,6,6,1,3
42246,1,3,4,3,4,1,0
44383,1,3,4,7,8,1,0
66984,1,4,5,5,6,1,0
33834,1,2,3,8,8,1,9
66268,1,4,5,7,2,2,0
35602,1,2,3,6,7,1,0
122512,1,6,0,4,6,1,0
32048,1,2,3,4,5,1,0
5997,1,1,2,3,3,1,3
123033,1,6,0,3,4,2,0
36521,1,2,3,7,8,1,1
15044,1,1,2,3,4,1,3
13674,1,1,2,5,6,1,0
12181,1,1,2,3,4,1,9
40864,1,2,3,4,5,1,8
35718,1,2,3,2,4,1,8
140647,1,7,1,4,5,2,8
146758,1,7,1,2,4,2,2
139716,1,7,1,2,4,2,3
36038,1,2,3,6,7,1,0
49694,1,3,4,4,6,2,9
67985,1,4,5,4,6,2,8
92256,1,5,6,5,6,1,0
135886,1,7,1,8,8,1,3
24461,1,2,3,4,5,1,3
108450,1,6,0,4,5,2,9
133383,1,7,1,3,4,1,8
101327,1,5,6,5,7,1,9
99519,1,5,6,4,6,1,8
99191,1,5,6,7,7,1,8
59779,1,3,4,6,7,1,0
32830,1,2,3,3,4,2,9
122249,1,6,0,5,6,1,0
78174,1,4,5,5,5,1,9
60165,1,3,4,5,7,2,0
106638,1,5,6,5,6,1,3
79169,1,4,5,7,8,1,0
98642,1,5,6,8,8,1,8
14333,1,1,2,5,6,1,4
82076,1,4,5,6,7,1,3
139354,1,7,1,8,8,1,3
80043,1,4,5,4,5,1,1
2619,1,1,2,3,4,1,0
29412,1,2,3,7,8,1,4
129747,1,7,1,3,4,1,9
54776,1,3,4,4,4,2,3
148599,1,7,1,3,4,1,0
42289,1,3,4,6,7,1,0
109992,1,6,0,7,8,1,0
130677,1,7,1,3,3,1,9
110912,1,6,0,6,6,1,1
44706,1,3,4,3,4,1,1
66702,1,4,5,4,4,1,0
54239,1,3,4,5,7,2,3
13670,1,1,2,5,6,1,0
99801,1,5,6,6,6,1,9
104364,1,5,6,6,6,1,1
6760,1,1,2,8,8,1,0
138856,1,7,1,3,5,2,7
19974,1,2,3,6,7,1,5
79202,1,4,5,8,8,1,0
117226,1,6,0,3,3,1,0
39798,1,2,3,3,4,1,8
95871,1,5,6,2,3,1,3
10216,1,1,2,7,8,1,9
116653,1,6,0,4,5,1,0
91567,1,5,6,6,7,1,2
139476,1,7,1,6,7,1,3
136003,1,7,1,2,3,1,3
128790,1,6,0,8,8,1,8
65487,1,4,5,3,5,2,1
145661,1,7,1,5,6,1,0
86841,1,5,6,6,7,2,0
129988,1,7,1,7,8,1,9
65172,1,4,5,5,5,1,6
77873,1,4,5,4,4,1,9
29648,1,2,3,6,7,1,0
97603,1,5,6,4,5,1,0
111135,1,6,0,7,7,1,0
27598,1,2,3,2,3,1,0
123442,1,6,0,4,4,1,8
2956,1,1,2,5,6,1,0
8275,1,1,2,7,8,1,3
102183,1,5,6,4,5,1,9
25898,1,2,3,6,6,1,9
62955,1,3,4,5,6,1,0
399,1,1,2,5,6,1,9
112916,1,6,0,4,4,1,3
19686,1,2,3,5,5,2,5
110197,1,6,0,6,6,1,0
64513,1,3,4,5,6,1,3
71127,1,4,5,5,6,1,0
86731,1,5,6,4,5,2,0
17631,1,1,2,5,6,1,3
110506,1,6,0,6,6,1,0
5823,1,1,2,7,8,1,3
17380,1,1,2,4,4,1,0
72756,1,4,5,4,5,1,9
119083,1,6,0,7,7,1,8
35955,1,2,3,7,8,1,6
125400,1,6,0,4,5,1,8
1146,1,1,2,4,5,1,0
95051,1,5,6,3,4,1,3
95560,1,5,6,3,5,2,3
131622,1,7,1,5,5,1,9
48942,1,3,4,5,6,1,3
99547,1,5,6,3,4,1,8
138317,1,7,1,6,7,1,0
122236,1,6,0,8,2,2,0
104461,1,5,6,4,4,1,0
54366,1,3,4,7,8,2,3
80108,1,4,5,6,7,1,1
11415,1,1,2,4,6,2,9
94134,1,5,6,4,5,1,3
81399,1,4,5,5,7,2,3
18682,1,1,2,6,7,1,8
17803,1,1,2,3,4,2,3
73558,1,4,5,4,5,1,9
60936,1,3,4,5,6,2,0
1278,1,1,2,4,4,1,0
26912,1,2,3,5,5,1,9
52249,1,3,4,3,4,1,1
135503,1,7,1,4,5,1,3
16293,1,1,2,3,4,2,1
111948,1,6,0,6,7,1,3
48079,1,3,4,6,7,1,8
16536,1,1,2,5,6,1,1
17108,1,1,2,3,4,1,0
118809,1,6,0,5,6,1,3
95163,1,5,6,3,4,1,3
117918,1,6,0,7,7,1,1
40114,1,2,3,2,3,1,8
80915,1,4,5,5,6,1,0
